tempName,tempRole,tempClass,tempKey,ItemId,Spec
Eternal Commander MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,959,maraBurst
GEMINI MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1096,maraBurst
GEMINI MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1233,maraBurst
GEMINI MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1370,maraBurst
GEMINI MK-5 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1507,maraBurst
Iokath MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1644,maraBurst
Iokath MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1781,maraBurst
Iokath MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1918,maraBurst
Iokath MK-5 Weaponmaster's Offhand Saber,dps,mara,dpsmara,2055,maraBurst
Eternal Commander MK-1 Weaponmaster's Chestguard,dps,mara,dpsmara,133,maraHybrid
Eternal Commander MK-11 Weaponmaster's Chestguard,dps,mara,dpsmara,270,maraHybrid
Eternal Commander MK-12 Weaponmaster's Chestguard,dps,mara,dpsmara,407,maraHybrid
Eternal Commander MK-13 Weaponmaster's Chestguard,dps,mara,dpsmara,544,maraHybrid
Eternal Commander MK-15 Weaponmaster's Chestguard,dps,mara,dpsmara,681,maraHybrid
Eternal Commander MK-2 Weaponmaster's Chestguard,dps,mara,dpsmara,818,maraHybrid
Eternal Commander MK-3 Weaponmaster's Chestguard,dps,mara,dpsmara,955,maraHybrid
GEMINI MK-1 Weaponmaster's Chestguard,dps,mara,dpsmara,1092,maraHybrid
GEMINI MK-2 Weaponmaster's Chestguard,dps,mara,dpsmara,1229,maraHybrid
GEMINI MK-3 Weaponmaster's Chestguard,dps,mara,dpsmara,1366,maraHybrid
GEMINI MK-5 Weaponmaster's Chestguard,dps,mara,dpsmara,1503,maraHybrid
Iokath MK-1 Weaponmaster's Chestguard,dps,mara,dpsmara,1640,maraHybrid
Iokath MK-2 Weaponmaster's Chestguard,dps,mara,dpsmara,1777,maraHybrid
Iokath MK-3 Weaponmaster's Chestguard,dps,mara,dpsmara,1914,maraHybrid
Iokath MK-5 Weaponmaster's Chestguard,dps,mara,dpsmara,2051,maraHybrid
Eternal Commander MK-1 Weaponmaster's Boots,dps,mara,dpsmara,132,maraHybrid
Eternal Commander MK-11 Weaponmaster's Boots,dps,mara,dpsmara,269,maraHybrid
Eternal Commander MK-12 Weaponmaster's Boots,dps,mara,dpsmara,406,maraHybrid
Eternal Commander MK-13 Weaponmaster's Boots,dps,mara,dpsmara,543,maraHybrid
Eternal Commander MK-15 Weaponmaster's Boots,dps,mara,dpsmara,680,maraHybrid
Eternal Commander MK-2 Weaponmaster's Boots,dps,mara,dpsmara,817,maraHybrid
Eternal Commander MK-3 Weaponmaster's Boots,dps,mara,dpsmara,954,maraHybrid
GEMINI MK-1 Weaponmaster's Boots,dps,mara,dpsmara,1091,maraHybrid
GEMINI MK-2 Weaponmaster's Boots,dps,mara,dpsmara,1228,maraHybrid
GEMINI MK-3 Weaponmaster's Boots,dps,mara,dpsmara,1365,maraHybrid
GEMINI MK-5 Weaponmaster's Boots,dps,mara,dpsmara,1502,maraHybrid
Iokath MK-1 Weaponmaster's Boots,dps,mara,dpsmara,1639,maraHybrid
Iokath MK-2 Weaponmaster's Boots,dps,mara,dpsmara,1776,maraHybrid
Iokath MK-3 Weaponmaster's Boots,dps,mara,dpsmara,1913,maraHybrid
Iokath MK-5 Weaponmaster's Boots,dps,mara,dpsmara,2050,maraHybrid
Eternal Commander MK-1 Weaponmaster's Gauntlets,dps,mara,dpsmara,134,maraHybrid
Eternal Commander MK-11 Weaponmaster's Gauntlets,dps,mara,dpsmara,271,maraHybrid
Eternal Commander MK-12 Weaponmaster's Gauntlets,dps,mara,dpsmara,408,maraHybrid
Eternal Commander MK-13 Weaponmaster's Gauntlets,dps,mara,dpsmara,545,maraHybrid
Eternal Commander MK-15 Weaponmaster's Gauntlets,dps,mara,dpsmara,682,maraHybrid
Eternal Commander MK-2 Weaponmaster's Gauntlets,dps,mara,dpsmara,819,maraHybrid
Eternal Commander MK-3 Weaponmaster's Gauntlets,dps,mara,dpsmara,956,maraHybrid
GEMINI MK-1 Weaponmaster's Gauntlets,dps,mara,dpsmara,1093,maraHybrid
GEMINI MK-2 Weaponmaster's Gauntlets,dps,mara,dpsmara,1230,maraHybrid
GEMINI MK-3 Weaponmaster's Gauntlets,dps,mara,dpsmara,1367,maraHybrid
GEMINI MK-5 Weaponmaster's Gauntlets,dps,mara,dpsmara,1504,maraHybrid
Iokath MK-1 Weaponmaster's Gauntlets,dps,mara,dpsmara,1641,maraHybrid
Iokath MK-2 Weaponmaster's Gauntlets,dps,mara,dpsmara,1778,maraHybrid
Iokath MK-3 Weaponmaster's Gauntlets,dps,mara,dpsmara,1915,maraHybrid
Iokath MK-5 Weaponmaster's Gauntlets,dps,mara,dpsmara,2052,maraHybrid
Eternal Commander MK-1 Weaponmaster's Headgear,dps,mara,dpsmara,136,maraHybrid
Eternal Commander MK-11 Weaponmaster's Headgear,dps,mara,dpsmara,273,maraHybrid
Eternal Commander MK-12 Weaponmaster's Headgear,dps,mara,dpsmara,410,maraHybrid
Eternal Commander MK-13 Weaponmaster's Headgear,dps,mara,dpsmara,547,maraHybrid
Eternal Commander MK-15 Weaponmaster's Headgear,dps,mara,dpsmara,684,maraHybrid
Eternal Commander MK-2 Weaponmaster's Headgear,dps,mara,dpsmara,821,maraHybrid
Eternal Commander MK-3 Weaponmaster's Headgear,dps,mara,dpsmara,958,maraHybrid
GEMINI MK-1 Weaponmaster's Headgear,dps,mara,dpsmara,1095,maraHybrid
GEMINI MK-2 Weaponmaster's Headgear,dps,mara,dpsmara,1232,maraHybrid
GEMINI MK-3 Weaponmaster's Headgear,dps,mara,dpsmara,1369,maraHybrid
GEMINI MK-5 Weaponmaster's Headgear,dps,mara,dpsmara,1506,maraHybrid
Iokath MK-1 Weaponmaster's Headgear,dps,mara,dpsmara,1643,maraHybrid
Iokath MK-2 Weaponmaster's Headgear,dps,mara,dpsmara,1780,maraHybrid
Iokath MK-3 Weaponmaster's Headgear,dps,mara,dpsmara,1917,maraHybrid
Iokath MK-5 Weaponmaster's Headgear,dps,mara,dpsmara,2054,maraHybrid
Eternal Commander MK-1 Weaponmaster's Greaves,dps,mara,dpsmara,135,maraHybrid
Eternal Commander MK-11 Weaponmaster's Greaves,dps,mara,dpsmara,272,maraHybrid
Eternal Commander MK-12 Weaponmaster's Greaves,dps,mara,dpsmara,409,maraHybrid
Eternal Commander MK-13 Weaponmaster's Greaves,dps,mara,dpsmara,546,maraHybrid
Eternal Commander MK-15 Weaponmaster's Greaves,dps,mara,dpsmara,683,maraHybrid
Eternal Commander MK-2 Weaponmaster's Greaves,dps,mara,dpsmara,820,maraHybrid
Eternal Commander MK-3 Weaponmaster's Greaves,dps,mara,dpsmara,957,maraHybrid
GEMINI MK-1 Weaponmaster's Greaves,dps,mara,dpsmara,1094,maraHybrid
GEMINI MK-2 Weaponmaster's Greaves,dps,mara,dpsmara,1231,maraHybrid
GEMINI MK-3 Weaponmaster's Greaves,dps,mara,dpsmara,1368,maraHybrid
GEMINI MK-5 Weaponmaster's Greaves,dps,mara,dpsmara,1505,maraHybrid
Iokath MK-1 Weaponmaster's Greaves,dps,mara,dpsmara,1642,maraHybrid
Iokath MK-2 Weaponmaster's Greaves,dps,mara,dpsmara,1779,maraHybrid
Iokath MK-3 Weaponmaster's Greaves,dps,mara,dpsmara,1916,maraHybrid
Iokath MK-5 Weaponmaster's Greaves,dps,mara,dpsmara,2053,maraHybrid
Eternal Commander MK-1 Weaponmaster's Belt,dps,mara,dpsmara,131,maraHybrid
Eternal Commander MK-11 Weaponmaster's Belt,dps,mara,dpsmara,268,maraHybrid
Eternal Commander MK-12 Weaponmaster's Belt,dps,mara,dpsmara,405,maraHybrid
Eternal Commander MK-13 Weaponmaster's Belt,dps,mara,dpsmara,542,maraHybrid
Eternal Commander MK-15 Weaponmaster's Belt,dps,mara,dpsmara,679,maraHybrid
Eternal Commander MK-2 Weaponmaster's Belt,dps,mara,dpsmara,816,maraHybrid
Eternal Commander MK-3 Weaponmaster's Belt,dps,mara,dpsmara,953,maraHybrid
GEMINI MK-1 Weaponmaster's Belt,dps,mara,dpsmara,1090,maraHybrid
GEMINI MK-2 Weaponmaster's Belt,dps,mara,dpsmara,1227,maraHybrid
GEMINI MK-3 Weaponmaster's Belt,dps,mara,dpsmara,1364,maraHybrid
GEMINI MK-5 Weaponmaster's Belt,dps,mara,dpsmara,1501,maraHybrid
Iokath MK-1 Weaponmaster's Belt,dps,mara,dpsmara,1638,maraHybrid
Iokath MK-2 Weaponmaster's Belt,dps,mara,dpsmara,1775,maraHybrid
Iokath MK-3 Weaponmaster's Belt,dps,mara,dpsmara,1912,maraHybrid
Iokath MK-5 Weaponmaster's Belt,dps,mara,dpsmara,2049,maraHybrid
Eternal Commander MK-1 Weaponmaster's Armguards,dps,mara,dpsmara,130,maraHybrid
Eternal Commander MK-11 Weaponmaster's Armguards,dps,mara,dpsmara,267,maraHybrid
Eternal Commander MK-12 Weaponmaster's Armguards,dps,mara,dpsmara,404,maraHybrid
Eternal Commander MK-13 Weaponmaster's Armguards,dps,mara,dpsmara,541,maraHybrid
Eternal Commander MK-15 Weaponmaster's Armguards,dps,mara,dpsmara,678,maraHybrid
Eternal Commander MK-2 Weaponmaster's Armguards,dps,mara,dpsmara,815,maraHybrid
Eternal Commander MK-3 Weaponmaster's Armguards,dps,mara,dpsmara,952,maraHybrid
GEMINI MK-1 Weaponmaster's Armguards,dps,mara,dpsmara,1089,maraHybrid
GEMINI MK-2 Weaponmaster's Armguards,dps,mara,dpsmara,1226,maraHybrid
GEMINI MK-3 Weaponmaster's Armguards,dps,mara,dpsmara,1363,maraHybrid
GEMINI MK-5 Weaponmaster's Armguards,dps,mara,dpsmara,1500,maraHybrid
Iokath MK-1 Weaponmaster's Armguards,dps,mara,dpsmara,1637,maraHybrid
Iokath MK-2 Weaponmaster's Armguards,dps,mara,dpsmara,1774,maraHybrid
Iokath MK-3 Weaponmaster's Armguards,dps,mara,dpsmara,1911,maraHybrid
Iokath MK-5 Weaponmaster's Armguards,dps,mara,dpsmara,2048,maraHybrid
Eternal Commander MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,137,maraHybrid
Eternal Commander MK-11 Weaponmaster's Offhand Saber,dps,mara,dpsmara,274,maraHybrid
Eternal Commander MK-12 Weaponmaster's Offhand Saber,dps,mara,dpsmara,411,maraHybrid
Eternal Commander MK-13 Weaponmaster's Offhand Saber,dps,mara,dpsmara,548,maraHybrid
Eternal Commander MK-15 Weaponmaster's Offhand Saber,dps,mara,dpsmara,685,maraHybrid
Eternal Commander MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,822,maraHybrid
Eternal Commander MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,959,maraHybrid
GEMINI MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1096,maraHybrid
GEMINI MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1233,maraHybrid
GEMINI MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1370,maraHybrid
GEMINI MK-5 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1507,maraHybrid
Iokath MK-1 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1644,maraHybrid
Iokath MK-2 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1781,maraHybrid
Iokath MK-3 Weaponmaster's Offhand Saber,dps,mara,dpsmara,1918,maraHybrid
Iokath MK-5 Weaponmaster's Offhand Saber,dps,mara,dpsmara,2055,maraHybrid
Eternal Commander MK-1 Eliminator's Body Armor,dps,merc,dpsmerc,25,mercSust
Eternal Commander MK-11 Eliminator's Body Armor,dps,merc,dpsmerc,162,mercSust
Eternal Commander MK-12 Eliminator's Body Armor,dps,merc,dpsmerc,299,mercSust
Eternal Commander MK-13 Eliminator's Body Armor,dps,merc,dpsmerc,436,mercSust
Eternal Commander MK-15 Eliminator's Body Armor,dps,merc,dpsmerc,573,mercSust
Eternal Commander MK-2 Eliminator's Body Armor,dps,merc,dpsmerc,710,mercSust
Eternal Commander MK-3 Eliminator's Body Armor,dps,merc,dpsmerc,847,mercSust
GEMINI MK-1 Eliminator's Body Armor,dps,merc,dpsmerc,984,mercSust
GEMINI MK-2 Eliminator's Body Armor,dps,merc,dpsmerc,1121,mercSust
GEMINI MK-3 Eliminator's Body Armor,dps,merc,dpsmerc,1258,mercSust
GEMINI MK-5 Eliminator's Body Armor,dps,merc,dpsmerc,1395,mercSust
Iokath MK-1 Eliminator's Body Armor,dps,merc,dpsmerc,1532,mercSust
Iokath MK-2 Eliminator's Body Armor,dps,merc,dpsmerc,1669,mercSust
Iokath MK-3 Eliminator's Body Armor,dps,merc,dpsmerc,1806,mercSust
Iokath MK-5 Eliminator's Body Armor,dps,merc,dpsmerc,1943,mercSust
Eternal Commander MK-1 Eliminator's Boots,dps,merc,dpsmerc,26,mercSust
Eternal Commander MK-11 Eliminator's Boots,dps,merc,dpsmerc,163,mercSust
Eternal Commander MK-12 Eliminator's Boots,dps,merc,dpsmerc,300,mercSust
Eternal Commander MK-13 Eliminator's Boots,dps,merc,dpsmerc,437,mercSust
Eternal Commander MK-15 Eliminator's Boots,dps,merc,dpsmerc,574,mercSust
Eternal Commander MK-2 Eliminator's Boots,dps,merc,dpsmerc,711,mercSust
Eternal Commander MK-3 Eliminator's Boots,dps,merc,dpsmerc,848,mercSust
GEMINI MK-1 Eliminator's Boots,dps,merc,dpsmerc,985,mercSust
GEMINI MK-2 Eliminator's Boots,dps,merc,dpsmerc,1122,mercSust
GEMINI MK-3 Eliminator's Boots,dps,merc,dpsmerc,1259,mercSust
GEMINI MK-5 Eliminator's Boots,dps,merc,dpsmerc,1396,mercSust
Iokath MK-1 Eliminator's Boots,dps,merc,dpsmerc,1533,mercSust
Iokath MK-2 Eliminator's Boots,dps,merc,dpsmerc,1670,mercSust
Iokath MK-3 Eliminator's Boots,dps,merc,dpsmerc,1807,mercSust
Iokath MK-5 Eliminator's Boots,dps,merc,dpsmerc,1944,mercSust
Eternal Commander MK-1 Eliminator's Gauntlets,dps,merc,dpsmerc,27,mercSust
Eternal Commander MK-11 Eliminator's Gauntlets,dps,merc,dpsmerc,164,mercSust
Eternal Commander MK-12 Eliminator's Gauntlets,dps,merc,dpsmerc,301,mercSust
Eternal Commander MK-13 Eliminator's Gauntlets,dps,merc,dpsmerc,438,mercSust
Eternal Commander MK-15 Eliminator's Gauntlets,dps,merc,dpsmerc,575,mercSust
Eternal Commander MK-2 Eliminator's Gauntlets,dps,merc,dpsmerc,712,mercSust
Eternal Commander MK-3 Eliminator's Gauntlets,dps,merc,dpsmerc,849,mercSust
GEMINI MK-1 Eliminator's Gauntlets,dps,merc,dpsmerc,986,mercSust
GEMINI MK-2 Eliminator's Gauntlets,dps,merc,dpsmerc,1123,mercSust
GEMINI MK-3 Eliminator's Gauntlets,dps,merc,dpsmerc,1260,mercSust
GEMINI MK-5 Eliminator's Gauntlets,dps,merc,dpsmerc,1397,mercSust
Iokath MK-1 Eliminator's Gauntlets,dps,merc,dpsmerc,1534,mercSust
Iokath MK-2 Eliminator's Gauntlets,dps,merc,dpsmerc,1671,mercSust
Iokath MK-3 Eliminator's Gauntlets,dps,merc,dpsmerc,1808,mercSust
Iokath MK-5 Eliminator's Gauntlets,dps,merc,dpsmerc,1945,mercSust
Eternal Commander MK-1 Eliminator's Helmet,dps,merc,dpsmerc,29,mercSust
Eternal Commander MK-11 Eliminator's Helmet,dps,merc,dpsmerc,166,mercSust
Eternal Commander MK-12 Eliminator's Helmet,dps,merc,dpsmerc,303,mercSust
Eternal Commander MK-13 Eliminator's Helmet,dps,merc,dpsmerc,440,mercSust
Eternal Commander MK-15 Eliminator's Helmet,dps,merc,dpsmerc,577,mercSust
Eternal Commander MK-2 Eliminator's Helmet,dps,merc,dpsmerc,714,mercSust
Eternal Commander MK-3 Eliminator's Helmet,dps,merc,dpsmerc,851,mercSust
GEMINI MK-1 Eliminator's Helmet,dps,merc,dpsmerc,988,mercSust
GEMINI MK-2 Eliminator's Helmet,dps,merc,dpsmerc,1125,mercSust
GEMINI MK-3 Eliminator's Helmet,dps,merc,dpsmerc,1262,mercSust
GEMINI MK-5 Eliminator's Helmet,dps,merc,dpsmerc,1399,mercSust
Iokath MK-1 Eliminator's Helmet,dps,merc,dpsmerc,1536,mercSust
Iokath MK-2 Eliminator's Helmet,dps,merc,dpsmerc,1673,mercSust
Iokath MK-3 Eliminator's Helmet,dps,merc,dpsmerc,1810,mercSust
Iokath MK-5 Eliminator's Helmet,dps,merc,dpsmerc,1947,mercSust
Eternal Commander MK-1 Eliminator's Legplates,dps,merc,dpsmerc,30,mercSust
Eternal Commander MK-11 Eliminator's Legplates,dps,merc,dpsmerc,167,mercSust
Eternal Commander MK-12 Eliminator's Legplates,dps,merc,dpsmerc,304,mercSust
Eternal Commander MK-13 Eliminator's Legplates,dps,merc,dpsmerc,441,mercSust
Eternal Commander MK-15 Eliminator's Legplates,dps,merc,dpsmerc,578,mercSust
Eternal Commander MK-2 Eliminator's Legplates,dps,merc,dpsmerc,715,mercSust
Eternal Commander MK-3 Eliminator's Legplates,dps,merc,dpsmerc,852,mercSust
GEMINI MK-1 Eliminator's Legplates,dps,merc,dpsmerc,989,mercSust
GEMINI MK-2 Eliminator's Legplates,dps,merc,dpsmerc,1126,mercSust
GEMINI MK-3 Eliminator's Legplates,dps,merc,dpsmerc,1263,mercSust
GEMINI MK-5 Eliminator's Legplates,dps,merc,dpsmerc,1400,mercSust
Iokath MK-1 Eliminator's Legplates,dps,merc,dpsmerc,1537,mercSust
Iokath MK-2 Eliminator's Legplates,dps,merc,dpsmerc,1674,mercSust
Iokath MK-3 Eliminator's Legplates,dps,merc,dpsmerc,1811,mercSust
Iokath MK-5 Eliminator's Legplates,dps,merc,dpsmerc,1948,mercSust
Eternal Commander MK-1 Eliminator's Generator,dps,merc,dpsmerc,28,mandoSust
Eternal Commander MK-11 Eliminator's Generator,dps,merc,dpsmerc,165,mandoSust
Eternal Commander MK-12 Eliminator's Generator,dps,merc,dpsmerc,302,mandoSust
Eternal Commander MK-13 Eliminator's Generator,dps,merc,dpsmerc,439,mandoSust
Eternal Commander MK-15 Eliminator's Generator,dps,merc,dpsmerc,576,mandoSust
Eternal Commander MK-2 Eliminator's Generator,dps,merc,dpsmerc,713,mandoSust
Eternal Commander MK-3 Eliminator's Generator,dps,merc,dpsmerc,850,mandoSust
GEMINI MK-1 Eliminator's Generator,dps,merc,dpsmerc,987,mandoSust
GEMINI MK-2 Eliminator's Generator,dps,merc,dpsmerc,1124,mandoSust
GEMINI MK-3 Eliminator's Generator,dps,merc,dpsmerc,1261,mandoSust
GEMINI MK-5 Eliminator's Generator,dps,merc,dpsmerc,1398,mandoSust
Iokath MK-1 Eliminator's Generator,dps,merc,dpsmerc,1535,mandoSust
Iokath MK-2 Eliminator's Generator,dps,merc,dpsmerc,1672,mandoSust
Iokath MK-3 Eliminator's Generator,dps,merc,dpsmerc,1809,mandoSust
Iokath MK-5 Eliminator's Generator,dps,merc,dpsmerc,1946,mandoSust
Eternal Commander MK-1 Eliminator's Belt,dps,merc,dpsmerc,22,mercSust
Eternal Commander MK-11 Eliminator's Belt,dps,merc,dpsmerc,159,mercSust
Eternal Commander MK-12 Eliminator's Belt,dps,merc,dpsmerc,296,mercSust
Eternal Commander MK-13 Eliminator's Belt,dps,merc,dpsmerc,433,mercSust
Eternal Commander MK-15 Eliminator's Belt,dps,merc,dpsmerc,570,mercSust
Eternal Commander MK-2 Eliminator's Belt,dps,merc,dpsmerc,707,mercSust
Eternal Commander MK-3 Eliminator's Belt,dps,merc,dpsmerc,844,mercSust
GEMINI MK-1 Eliminator's Belt,dps,merc,dpsmerc,981,mercSust
GEMINI MK-2 Eliminator's Belt,dps,merc,dpsmerc,1118,mercSust
GEMINI MK-3 Eliminator's Belt,dps,merc,dpsmerc,1255,mercSust
GEMINI MK-5 Eliminator's Belt,dps,merc,dpsmerc,1392,mercSust
Iokath MK-1 Eliminator's Belt,dps,merc,dpsmerc,1529,mercSust
Iokath MK-2 Eliminator's Belt,dps,merc,dpsmerc,1666,mercSust
Iokath MK-3 Eliminator's Belt,dps,merc,dpsmerc,1803,mercSust
Iokath MK-5 Eliminator's Belt,dps,merc,dpsmerc,1940,mercSust
Eternal Commander MK-1 Eliminator's Vambraces,dps,merc,dpsmerc,32,mercSust
Eternal Commander MK-11 Eliminator's Vambraces,dps,merc,dpsmerc,169,mercSust
Eternal Commander MK-12 Eliminator's Vambraces,dps,merc,dpsmerc,306,mercSust
Eternal Commander MK-13 Eliminator's Vambraces,dps,merc,dpsmerc,443,mercSust
Eternal Commander MK-15 Eliminator's Vambraces,dps,merc,dpsmerc,580,mercSust
Eternal Commander MK-2 Eliminator's Vambraces,dps,merc,dpsmerc,717,mercSust
Eternal Commander MK-3 Eliminator's Vambraces,dps,merc,dpsmerc,854,mercSust
GEMINI MK-1 Eliminator's Vambraces,dps,merc,dpsmerc,991,mercSust
GEMINI MK-2 Eliminator's Vambraces,dps,merc,dpsmerc,1128,mercSust
GEMINI MK-3 Eliminator's Vambraces,dps,merc,dpsmerc,1265,mercSust
GEMINI MK-5 Eliminator's Vambraces,dps,merc,dpsmerc,1402,mercSust
Iokath MK-1 Eliminator's Vambraces,dps,merc,dpsmerc,1539,mercSust
Iokath MK-2 Eliminator's Vambraces,dps,merc,dpsmerc,1676,mercSust
Iokath MK-3 Eliminator's Vambraces,dps,merc,dpsmerc,1813,mercSust
Iokath MK-5 Eliminator's Vambraces,dps,merc,dpsmerc,1950,mercSust
Eternal Commander MK-1 Eliminator's Assault Cannon,dps,merc,dpsmerc,21,mandoSust
Eternal Commander MK-1 Eliminator's Blaster Pistol,dps,merc,dpsmerc,23,mercSust
Eternal Commander MK-11 Eliminator's Assault Cannon,dps,merc,dpsmerc,158,mandoSust
Eternal Commander MK-11 Eliminator's Blaster Pistol,dps,merc,dpsmerc,160,mercSust
Eternal Commander MK-12 Eliminator's Assault Cannon,dps,merc,dpsmerc,295,mandoSust
Eternal Commander MK-12 Eliminator's Blaster Pistol,dps,merc,dpsmerc,297,mercSust
Eternal Commander MK-13 Eliminator's Assault Cannon,dps,merc,dpsmerc,432,mandoSust
Eternal Commander MK-13 Eliminator's Blaster Pistol,dps,merc,dpsmerc,434,mercSust
Eternal Commander MK-15 Eliminator's Assault Cannon,dps,merc,dpsmerc,569,mandoSust
Eternal Commander MK-15 Eliminator's Blaster Pistol,dps,merc,dpsmerc,571,mercSust
Eternal Commander MK-2 Eliminator's Assault Cannon,dps,merc,dpsmerc,706,mandoSust
Eternal Commander MK-2 Eliminator's Blaster Pistol,dps,merc,dpsmerc,708,mercSust
Eternal Commander MK-3 Eliminator's Assault Cannon,dps,merc,dpsmerc,843,mandoSust
Eternal Commander MK-3 Eliminator's Blaster Pistol,dps,merc,dpsmerc,845,mercSust
GEMINI MK-1 Eliminator's Assault Cannon,dps,merc,dpsmerc,980,mandoSust
GEMINI MK-1 Eliminator's Blaster Pistol,dps,merc,dpsmerc,982,mercSust
GEMINI MK-2 Eliminator's Assault Cannon,dps,merc,dpsmerc,1117,mandoSust
GEMINI MK-2 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1119,mercSust
GEMINI MK-3 Eliminator's Assault Cannon,dps,merc,dpsmerc,1254,mandoSust
GEMINI MK-3 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1256,mercSust
GEMINI MK-5 Eliminator's Assault Cannon,dps,merc,dpsmerc,1391,mandoSust
GEMINI MK-5 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1393,mercSust
Iokath MK-1 Eliminator's Assault Cannon,dps,merc,dpsmerc,1528,mandoSust
Iokath MK-1 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1530,mercSust
Iokath MK-2 Eliminator's Assault Cannon,dps,merc,dpsmerc,1665,mandoSust
Iokath MK-2 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1667,mercSust
Iokath MK-3 Eliminator's Assault Cannon,dps,merc,dpsmerc,1802,mandoSust
Iokath MK-3 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1804,mercSust
Iokath MK-5 Eliminator's Assault Cannon,dps,merc,dpsmerc,1939,mandoSust
Iokath MK-5 Eliminator's Blaster Pistol,dps,merc,dpsmerc,1941,mercSust
Eternal Commander MK-1 Eliminator's Offhand Blaster,dps,merc,dpsmerc,31,mercSust
Eternal Commander MK-11 Eliminator's Offhand Blaster,dps,merc,dpsmerc,168,mercSust
Eternal Commander MK-12 Eliminator's Offhand Blaster,dps,merc,dpsmerc,305,mercSust
Eternal Commander MK-13 Eliminator's Offhand Blaster,dps,merc,dpsmerc,442,mercSust
Eternal Commander MK-15 Eliminator's Offhand Blaster,dps,merc,dpsmerc,579,mercSust
Eternal Commander MK-2 Eliminator's Offhand Blaster,dps,merc,dpsmerc,716,mercSust
Eternal Commander MK-3 Eliminator's Offhand Blaster,dps,merc,dpsmerc,853,mercSust
GEMINI MK-1 Eliminator's Offhand Blaster,dps,merc,dpsmerc,990,mercSust
GEMINI MK-2 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1127,mercSust
GEMINI MK-3 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1264,mercSust
GEMINI MK-5 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1401,mercSust
Iokath MK-1 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1538,mercSust
Iokath MK-2 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1675,mercSust
Iokath MK-3 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1812,mercSust
Iokath MK-5 Eliminator's Offhand Blaster,dps,merc,dpsmerc,1949,mercSust
Eternal Commander MK-1 Enforcer's Jacket,dps,op,dpsop,38,opSust
Eternal Commander MK-11 Enforcer's Jacket,dps,op,dpsop,175,opSust
Eternal Commander MK-12 Enforcer's Jacket,dps,op,dpsop,312,opSust
Eternal Commander MK-13 Enforcer's Jacket,dps,op,dpsop,449,opSust
Eternal Commander MK-15 Enforcer's Jacket,dps,op,dpsop,586,opSust
Eternal Commander MK-2 Enforcer's Jacket,dps,op,dpsop,723,opSust
Eternal Commander MK-3 Enforcer's Jacket,dps,op,dpsop,860,opSust
GEMINI MK-1 Enforcer's Jacket,dps,op,dpsop,997,opSust
