tempOrder,ItemId,tempName,tempSlot,tempRating,tempColor,tempRole,tempClass,tempItemModSlot,tempKey,ItemModId,tempItemModName,tempDynamicSlot,tempModColor
4231,587,Eternal Commander MK-15 Enforcer's Leggings,legs,236,gold,dps,op,mod,236goldmod,104,Lethal Mod 46,,gold
4232,594,Eternal Commander MK-15 Field Medic's Leggings,legs,236,gold,healer,op,mod,236goldmod,104,Lethal Mod 46,,gold
4233,601,Eternal Commander MK-15 Field Tech's Leggings,legs,236,gold,dps,sniper,mod,236goldmod,104,Lethal Mod 46,,gold
4234,612,Eternal Commander MK-15 Force-Master's Lower Robe,legs,236,gold,dps,sorc,mod,236goldmod,104,Lethal Mod 46,,gold
4235,619,Eternal Commander MK-15 Force-Mystic's Lower Robe,legs,236,gold,healer,sorc,mod,236goldmod,104,Lethal Mod 46,,gold
4236,641,Eternal Commander MK-15 Stalker's Lower Robe,legs,236,gold,dps,sin,mod,236goldmod,104,Lethal Mod 46,,gold
4237,651,Eternal Commander MK-15 Supercommando's Legplates,legs,236,gold,tank,pt,mod,236goldmod,107,Warding Mod 46,,gold
4238,659,Eternal Commander MK-15 Survivor's Lower Robe,legs,236,gold,tank,sin,mod,236goldmod,107,Warding Mod 46,,gold
4239,667,Eternal Commander MK-15 Vindicator's Greaves,legs,236,gold,dps,jugg,mod,236goldmod,104,Lethal Mod 46,,gold
4240,674,Eternal Commander MK-15 War Leader's Greaves,legs,236,gold,tank,jugg,mod,236goldmod,107,Warding Mod 46,,gold
4241,683,Eternal Commander MK-15 Weaponmaster's Greaves,legs,236,gold,dps,mara,mod,236goldmod,104,Lethal Mod 46,,gold
4242,697,Eternal Commander MK-2 Combat Medic's Legplates,legs,230,blue,healer,merc,mod,230bluemod,57,Lethal Mod 50A,,blue
4243,704,Eternal Commander MK-2 Combat Tech's Legplates,legs,230,blue,dps,pt,mod,230bluemod,57,Lethal Mod 50A,,blue
4244,715,Eternal Commander MK-2 Eliminator's Legplates,legs,230,blue,dps,merc,mod,230bluemod,57,Lethal Mod 50A,,blue
4245,724,Eternal Commander MK-2 Enforcer's Leggings,legs,230,blue,dps,op,mod,230bluemod,57,Lethal Mod 50A,,blue
4246,731,Eternal Commander MK-2 Field Medic's Leggings,legs,230,blue,healer,op,mod,230bluemod,57,Lethal Mod 50A,,blue
4247,738,Eternal Commander MK-2 Field Tech's Leggings,legs,230,blue,dps,sniper,mod,230bluemod,57,Lethal Mod 50A,,blue
4248,749,Eternal Commander MK-2 Force-Master's Lower Robe,legs,230,blue,dps,sorc,mod,230bluemod,57,Lethal Mod 50A,,blue
4249,756,Eternal Commander MK-2 Force-Mystic's Lower Robe,legs,230,blue,healer,sorc,mod,230bluemod,57,Lethal Mod 50A,,blue
4250,778,Eternal Commander MK-2 Stalker's Lower Robe,legs,230,blue,dps,sin,mod,230bluemod,57,Lethal Mod 50A,,blue
4251,788,Eternal Commander MK-2 Supercommando's Legplates,legs,230,blue,tank,pt,mod,230bluemod,69,Warding Mod 50A,,blue
4252,796,Eternal Commander MK-2 Survivor's Lower Robe,legs,230,blue,tank,sin,mod,230bluemod,69,Warding Mod 50A,,blue
4253,804,Eternal Commander MK-2 Vindicator's Greaves,legs,230,blue,dps,jugg,mod,230bluemod,57,Lethal Mod 50A,,blue
4254,811,Eternal Commander MK-2 War Leader's Greaves,legs,230,blue,tank,jugg,mod,230bluemod,69,Warding Mod 50A,,blue
4255,820,Eternal Commander MK-2 Weaponmaster's Greaves,legs,230,blue,dps,mara,mod,230bluemod,57,Lethal Mod 50A,,blue
4256,834,Eternal Commander MK-3 Combat Medic's Legplates,legs,230,purple,healer,merc,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4257,841,Eternal Commander MK-3 Combat Tech's Legplates,legs,230,purple,dps,pt,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4258,852,Eternal Commander MK-3 Eliminator's Legplates,legs,230,purple,dps,merc,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4259,861,Eternal Commander MK-3 Enforcer's Leggings,legs,230,purple,dps,op,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4260,868,Eternal Commander MK-3 Field Medic's Leggings,legs,230,purple,healer,op,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4261,875,Eternal Commander MK-3 Field Tech's Leggings,legs,230,purple,dps,sniper,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4262,886,Eternal Commander MK-3 Force-Master's Lower Robe,legs,230,purple,dps,sorc,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4263,893,Eternal Commander MK-3 Force-Mystic's Lower Robe,legs,230,purple,healer,sorc,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4264,915,Eternal Commander MK-3 Stalker's Lower Robe,legs,230,purple,dps,sin,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4265,925,Eternal Commander MK-3 Supercommando's Legplates,legs,230,purple,tank,pt,mod,230purplemod,92,Advanced Warding Mod 46,,purple
4266,933,Eternal Commander MK-3 Survivor's Lower Robe,legs,230,purple,tank,sin,mod,230purplemod,92,Advanced Warding Mod 46,,purple
4267,941,Eternal Commander MK-3 Vindicator's Greaves,legs,230,purple,dps,jugg,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4268,948,Eternal Commander MK-3 War Leader's Greaves,legs,230,purple,tank,jugg,mod,230purplemod,92,Advanced Warding Mod 46,,purple
4269,957,Eternal Commander MK-3 Weaponmaster's Greaves,legs,230,purple,dps,mara,mod,230purplemod,80,Advanced Lethal Mod 46,,purple
4270,971,GEMINI MK-1 Combat Medic's Legplates,legs,244,green,healer,merc,mod,244greenmod,42,Lethal Mod 62A,,green
4271,978,GEMINI MK-1 Combat Tech's Legplates,legs,244,green,dps,pt,mod,244greenmod,42,Lethal Mod 62A,,green
4272,989,GEMINI MK-1 Eliminator's Legplates,legs,244,green,dps,merc,mod,244greenmod,42,Lethal Mod 62A,,green
4273,998,GEMINI MK-1 Enforcer's Leggings,legs,244,green,dps,op,mod,244greenmod,42,Lethal Mod 62A,,green
4274,1005,GEMINI MK-1 Field Medic's Leggings,legs,244,green,healer,op,mod,244greenmod,42,Lethal Mod 62A,,green
4275,1012,GEMINI MK-1 Field Tech's Leggings,legs,244,green,dps,sniper,mod,244greenmod,42,Lethal Mod 62A,,green
4276,1023,GEMINI MK-1 Force-Master's Lower Robe,legs,244,green,dps,sorc,mod,244greenmod,42,Lethal Mod 62A,,green
4277,1030,GEMINI MK-1 Force-Mystic's Lower Robe,legs,244,green,healer,sorc,mod,244greenmod,42,Lethal Mod 62A,,green
4278,1052,GEMINI MK-1 Stalker's Lower Robe,legs,244,green,dps,sin,mod,244greenmod,42,Lethal Mod 62A,,green
4279,1062,GEMINI MK-1 Supercommando's Legplates,legs,244,green,tank,pt,mod,244greenmod,54,Warding Mod 62A,,green
4280,1070,GEMINI MK-1 Survivor's Lower Robe,legs,244,green,tank,sin,mod,244greenmod,54,Warding Mod 62A,,green
4281,1078,GEMINI MK-1 Vindicator's Greaves,legs,244,green,dps,jugg,mod,244greenmod,42,Lethal Mod 62A,,green
4282,1085,GEMINI MK-1 War Leader's Greaves,legs,244,green,tank,jugg,mod,244greenmod,54,Warding Mod 62A,,green
4283,1094,GEMINI MK-1 Weaponmaster's Greaves,legs,244,green,dps,mara,mod,244greenmod,42,Lethal Mod 62A,,green
4284,1108,GEMINI MK-2 Combat Medic's Legplates,legs,244,blue,healer,merc,mod,244bluemod,66,Lethal Mod 57A,,blue
4285,1115,GEMINI MK-2 Combat Tech's Legplates,legs,244,blue,dps,pt,mod,244bluemod,66,Lethal Mod 57A,,blue
4286,1126,GEMINI MK-2 Eliminator's Legplates,legs,244,blue,dps,merc,mod,244bluemod,66,Lethal Mod 57A,,blue
4287,1135,GEMINI MK-2 Enforcer's Leggings,legs,244,blue,dps,op,mod,244bluemod,66,Lethal Mod 57A,,blue
4288,1142,GEMINI MK-2 Field Medic's Leggings,legs,244,blue,healer,op,mod,244bluemod,66,Lethal Mod 57A,,blue
4289,1149,GEMINI MK-2 Field Tech's Leggings,legs,244,blue,dps,sniper,mod,244bluemod,66,Lethal Mod 57A,,blue
4290,1160,GEMINI MK-2 Force-Master's Lower Robe,legs,244,blue,dps,sorc,mod,244bluemod,66,Lethal Mod 57A,,blue
4291,1167,GEMINI MK-2 Force-Mystic's Lower Robe,legs,244,blue,healer,sorc,mod,244bluemod,66,Lethal Mod 57A,,blue
4292,1189,GEMINI MK-2 Stalker's Lower Robe,legs,244,blue,dps,sin,mod,244bluemod,66,Lethal Mod 57A,,blue
4293,1199,GEMINI MK-2 Supercommando's Legplates,legs,244,blue,tank,pt,mod,244bluemod,78,Warding Mod 57A,,blue
4294,1207,GEMINI MK-2 Survivor's Lower Robe,legs,244,blue,tank,sin,mod,244bluemod,78,Warding Mod 57A,,blue
4295,1215,GEMINI MK-2 Vindicator's Greaves,legs,244,blue,dps,jugg,mod,244bluemod,66,Lethal Mod 57A,,blue
4296,1222,GEMINI MK-2 War Leader's Greaves,legs,244,blue,tank,jugg,mod,244bluemod,78,Warding Mod 57A,,blue
4297,1231,GEMINI MK-2 Weaponmaster's Greaves,legs,244,blue,dps,mara,mod,244bluemod,66,Lethal Mod 57A,,blue
4298,1245,GEMINI MK-3 Combat Medic's Legplates,legs,246,purple,healer,merc,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4299,1252,GEMINI MK-3 Combat Tech's Legplates,legs,246,purple,dps,pt,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4300,1263,GEMINI MK-3 Eliminator's Legplates,legs,246,purple,dps,merc,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4301,1272,GEMINI MK-3 Enforcer's Leggings,legs,246,purple,dps,op,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4302,1279,GEMINI MK-3 Field Medic's Leggings,legs,246,purple,healer,op,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4303,1286,GEMINI MK-3 Field Tech's Leggings,legs,246,purple,dps,sniper,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4304,1297,GEMINI MK-3 Force-Master's Lower Robe,legs,246,purple,dps,sorc,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4305,1304,GEMINI MK-3 Force-Mystic's Lower Robe,legs,246,purple,healer,sorc,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4306,1326,GEMINI MK-3 Stalker's Lower Robe,legs,246,purple,dps,sin,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4307,1336,GEMINI MK-3 Supercommando's Legplates,legs,246,purple,tank,pt,mod,246purplemod,101,Advanced Warding Mod 54,,purple
4308,1344,GEMINI MK-3 Survivor's Lower Robe,legs,246,purple,tank,sin,mod,246purplemod,101,Advanced Warding Mod 54,,purple
4309,1352,GEMINI MK-3 Vindicator's Greaves,legs,246,purple,dps,jugg,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4310,1359,GEMINI MK-3 War Leader's Greaves,legs,246,purple,tank,jugg,mod,246purplemod,101,Advanced Warding Mod 54,,purple
4311,1368,GEMINI MK-3 Weaponmaster's Greaves,legs,246,purple,dps,mara,mod,246purplemod,89,Advanced Lethal Mod 54,,purple
4312,1382,GEMINI MK-5 Combat Medic's Legplates,legs,248,gold,healer,merc,mod,248goldmod,106,Lethal Mod 52,,gold
4313,1389,GEMINI MK-5 Combat Tech's Legplates,legs,248,gold,dps,pt,mod,248goldmod,106,Lethal Mod 52,,gold
4314,1400,GEMINI MK-5 Eliminator's Legplates,legs,248,gold,dps,merc,mod,248goldmod,106,Lethal Mod 52,,gold
4315,1409,GEMINI MK-5 Enforcer's Leggings,legs,248,gold,dps,op,mod,248goldmod,106,Lethal Mod 52,,gold
4316,1416,GEMINI MK-5 Field Medic's Leggings,legs,248,gold,healer,op,mod,248goldmod,106,Lethal Mod 52,,gold
4317,1423,GEMINI MK-5 Field Tech's Leggings,legs,248,gold,dps,sniper,mod,248goldmod,106,Lethal Mod 52,,gold
4318,1434,GEMINI MK-5 Force-Master's Lower Robe,legs,248,gold,dps,sorc,mod,248goldmod,106,Lethal Mod 52,,gold
4319,1441,GEMINI MK-5 Force-Mystic's Lower Robe,legs,248,gold,healer,sorc,mod,248goldmod,106,Lethal Mod 52,,gold
4320,1463,GEMINI MK-5 Stalker's Lower Robe,legs,248,gold,dps,sin,mod,248goldmod,106,Lethal Mod 52,,gold
4321,1473,GEMINI MK-5 Supercommando's Legplates,legs,248,gold,tank,pt,mod,248goldmod,109,Warding Mod 52,,gold
4322,1481,GEMINI MK-5 Survivor's Lower Robe,legs,248,gold,tank,sin,mod,248goldmod,109,Warding Mod 52,,gold
4323,1489,GEMINI MK-5 Vindicator's Greaves,legs,248,gold,dps,jugg,mod,248goldmod,106,Lethal Mod 52,,gold
4324,1496,GEMINI MK-5 War Leader's Greaves,legs,248,gold,tank,jugg,mod,248goldmod,109,Warding Mod 52,,gold
4325,1505,GEMINI MK-5 Weaponmaster's Greaves,legs,248,gold,dps,mara,mod,248goldmod,106,Lethal Mod 52,,gold
4326,1519,Iokath MK-1 Combat Medic's Legplates,legs,238,green,healer,merc,mod,238greenmod,39,Lethal Mod 59A,,green
4327,1526,Iokath MK-1 Combat Tech's Legplates,legs,238,green,dps,pt,mod,238greenmod,39,Lethal Mod 59A,,green
4328,1537,Iokath MK-1 Eliminator's Legplates,legs,238,green,dps,merc,mod,238greenmod,39,Lethal Mod 59A,,green
4329,1546,Iokath MK-1 Enforcer's Leggings,legs,238,green,dps,op,mod,238greenmod,39,Lethal Mod 59A,,green
4330,1553,Iokath MK-1 Field Medic's Leggings,legs,238,green,healer,op,mod,238greenmod,39,Lethal Mod 59A,,green
4331,1560,Iokath MK-1 Field Tech's Leggings,legs,238,green,dps,sniper,mod,238greenmod,39,Lethal Mod 59A,,green
4332,1571,Iokath MK-1 Force-Master's Lower Robe,legs,238,green,dps,sorc,mod,238greenmod,39,Lethal Mod 59A,,green
4333,1578,Iokath MK-1 Force-Mystic's Lower Robe,legs,238,green,healer,sorc,mod,238greenmod,39,Lethal Mod 59A,,green
4334,1600,Iokath MK-1 Stalker's Lower Robe,legs,238,green,dps,sin,mod,238greenmod,39,Lethal Mod 59A,,green
4335,1610,Iokath MK-1 Supercommando's Legplates,legs,238,green,tank,pt,mod,238greenmod,51,Warding Mod 59A,,green
4336,1618,Iokath MK-1 Survivor's Lower Robe,legs,238,green,tank,sin,mod,238greenmod,51,Warding Mod 59A,,green
4337,1626,Iokath MK-1 Vindicator's Greaves,legs,238,green,dps,jugg,mod,238greenmod,39,Lethal Mod 59A,,green
4338,1633,Iokath MK-1 War Leader's Greaves,legs,238,green,tank,jugg,mod,238greenmod,51,Warding Mod 59A,,green
4339,1642,Iokath MK-1 Weaponmaster's Greaves,legs,238,green,dps,mara,mod,238greenmod,39,Lethal Mod 59A,,green
4340,1656,Iokath MK-2 Combat Medic's Legplates,legs,240,blue,healer,merc,mod,240bluemod,63,Lethal Mod 55A,,blue
4341,1663,Iokath MK-2 Combat Tech's Legplates,legs,240,blue,dps,pt,mod,240bluemod,63,Lethal Mod 55A,,blue
4342,1674,Iokath MK-2 Eliminator's Legplates,legs,240,blue,dps,merc,mod,240bluemod,63,Lethal Mod 55A,,blue
4343,1683,Iokath MK-2 Enforcer's Leggings,legs,240,blue,dps,op,mod,240bluemod,63,Lethal Mod 55A,,blue
4344,1690,Iokath MK-2 Field Medic's Leggings,legs,240,blue,healer,op,mod,240bluemod,63,Lethal Mod 55A,,blue
4345,1697,Iokath MK-2 Field Tech's Leggings,legs,240,blue,dps,sniper,mod,240bluemod,63,Lethal Mod 55A,,blue
4346,1708,Iokath MK-2 Force-Master's Lower Robe,legs,240,blue,dps,sorc,mod,240bluemod,63,Lethal Mod 55A,,blue
4347,1715,Iokath MK-2 Force-Mystic's Lower Robe,legs,240,blue,healer,sorc,mod,240bluemod,63,Lethal Mod 55A,,blue
4348,1737,Iokath MK-2 Stalker's Lower Robe,legs,240,blue,dps,sin,mod,240bluemod,63,Lethal Mod 55A,,blue
4349,1747,Iokath MK-2 Supercommando's Legplates,legs,240,blue,tank,pt,mod,240bluemod,75,Warding Mod 55A,,blue
4350,1755,Iokath MK-2 Survivor's Lower Robe,legs,240,blue,tank,sin,mod,240bluemod,75,Warding Mod 55A,,blue
4351,1763,Iokath MK-2 Vindicator's Greaves,legs,240,blue,dps,jugg,mod,240bluemod,63,Lethal Mod 55A,,blue
4352,1770,Iokath MK-2 War Leader's Greaves,legs,240,blue,tank,jugg,mod,240bluemod,75,Warding Mod 55A,,blue
4353,1779,Iokath MK-2 Weaponmaster's Greaves,legs,240,blue,dps,mara,mod,240bluemod,63,Lethal Mod 55A,,blue
4354,1793,Iokath MK-3 Combat Medic's Legplates,legs,240,purple,healer,merc,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4355,1800,Iokath MK-3 Combat Tech's Legplates,legs,240,purple,dps,pt,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4356,1811,Iokath MK-3 Eliminator's Legplates,legs,240,purple,dps,merc,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4357,1820,Iokath MK-3 Enforcer's Leggings,legs,240,purple,dps,op,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4358,1827,Iokath MK-3 Field Medic's Leggings,legs,240,purple,healer,op,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4359,1834,Iokath MK-3 Field Tech's Leggings,legs,240,purple,dps,sniper,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4360,1845,Iokath MK-3 Force-Master's Lower Robe,legs,240,purple,dps,sorc,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4361,1852,Iokath MK-3 Force-Mystic's Lower Robe,legs,240,purple,healer,sorc,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4362,1874,Iokath MK-3 Stalker's Lower Robe,legs,240,purple,dps,sin,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4363,1884,Iokath MK-3 Supercommando's Legplates,legs,240,purple,tank,pt,mod,240purplemod,98,Advanced Warding Mod 51,,purple
4364,1892,Iokath MK-3 Survivor's Lower Robe,legs,240,purple,tank,sin,mod,240purplemod,98,Advanced Warding Mod 51,,purple
4365,1900,Iokath MK-3 Vindicator's Greaves,legs,240,purple,dps,jugg,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4366,1907,Iokath MK-3 War Leader's Greaves,legs,240,purple,tank,jugg,mod,240purplemod,98,Advanced Warding Mod 51,,purple
4367,1916,Iokath MK-3 Weaponmaster's Greaves,legs,240,purple,dps,mara,mod,240purplemod,86,Advanced Lethal Mod 51,,purple
4368,1930,Iokath MK-5 Combat Medic's Legplates,legs,242,gold,healer,merc,mod,242goldmod,105,Lethal Mod 49,,gold
4369,1937,Iokath MK-5 Combat Tech's Legplates,legs,242,gold,dps,pt,mod,242goldmod,105,Lethal Mod 49,,gold
4370,1948,Iokath MK-5 Eliminator's Legplates,legs,242,gold,dps,merc,mod,242goldmod,105,Lethal Mod 49,,gold
4371,1957,Iokath MK-5 Enforcer's Leggings,legs,242,gold,dps,op,mod,242goldmod,105,Lethal Mod 49,,gold
4372,1964,Iokath MK-5 Field Medic's Leggings,legs,242,gold,healer,op,mod,242goldmod,105,Lethal Mod 49,,gold
4373,1971,Iokath MK-5 Field Tech's Leggings,legs,242,gold,dps,sniper,mod,242goldmod,105,Lethal Mod 49,,gold
4374,1982,Iokath MK-5 Force-Master's Lower Robe,legs,242,gold,dps,sorc,mod,242goldmod,105,Lethal Mod 49,,gold
4375,1989,Iokath MK-5 Force-Mystic's Lower Robe,legs,242,gold,healer,sorc,mod,242goldmod,105,Lethal Mod 49,,gold
4376,2011,Iokath MK-5 Stalker's Lower Robe,legs,242,gold,dps,sin,mod,242goldmod,105,Lethal Mod 49,,gold
4377,2021,Iokath MK-5 Supercommando's Legplates,legs,242,gold,tank,pt,mod,242goldmod,108,Warding Mod 49,,gold
4378,2029,Iokath MK-5 Survivor's Lower Robe,legs,242,gold,tank,sin,mod,242goldmod,108,Warding Mod 49,,gold
4379,2037,Iokath MK-5 Vindicator's Greaves,legs,242,gold,dps,jugg,mod,242goldmod,105,Lethal Mod 49,,gold
4380,2044,Iokath MK-5 War Leader's Greaves,legs,242,gold,tank,jugg,mod,242goldmod,108,Warding Mod 49,,gold
4381,2053,Iokath MK-5 Weaponmaster's Greaves,legs,242,gold,dps,mara,mod,242goldmod,105,Lethal Mod 49,,gold
4382,21,Eternal Commander MK-1 Eliminator's Assault Cannon,mainhand,228,green,dps,merc,mod,228greenmod,33,Lethal Mod 54A,barrel,green
4383,23,Eternal Commander MK-1 Eliminator's Blaster Pistol,mainhand,228,green,dps,merc,mod,228greenmod,33,Lethal Mod 54A,barrel,green
4384,24,Eternal Commander MK-1 Eliminator's Blaster Rifle,mainhand,228,green,dps,merc,mod,228greenmod,33,Lethal Mod 54A,barrel,green
4385,55,Eternal Commander MK-1 Field Tech's Sniper Rifle,mainhand,228,green,dps,sniper,mod,228greenmod,33,Lethal Mod 54A,barrel,green
4386,63,Eternal Commander MK-1 Force-Master's Lightsaber,mainhand,228,green,dps,sorc,mod,228greenmod,33,Lethal Mod 54A,hilt,green
4387,95,Eternal Commander MK-1 Stalker's Saberstaff,mainhand,228,green,dps,sin,mod,228greenmod,33,Lethal Mod 54A,hilt,green
4388,97,Eternal Commander MK-1 Supercommando's Blaster Pistol,mainhand,228,green,tank,pt,mod,228greenmod,45,Warding Mod 54A,barrel,green
4389,98,Eternal Commander MK-1 Supercommando's Blaster Rifle,mainhand,228,green,tank,pt,mod,228greenmod,45,Warding Mod 54A,barrel,green
4390,113,Eternal Commander MK-1 Survivor's Saberstaff,mainhand,228,green,tank,sin,mod,228greenmod,45,Warding Mod 54A,hilt,green
4391,128,Eternal Commander MK-1 War Leader's Lightsaber,mainhand,228,green,tank,jugg,mod,228greenmod,45,Warding Mod 54A,hilt,green
4392,158,Eternal Commander MK-11 Eliminator's Assault Cannon,mainhand,232,green,dps,merc,mod,232greenmod,36,Lethal Mod 56A,barrel,green
4393,160,Eternal Commander MK-11 Eliminator's Blaster Pistol,mainhand,232,green,dps,merc,mod,232greenmod,36,Lethal Mod 56A,barrel,green
4394,161,Eternal Commander MK-11 Eliminator's Blaster Rifle,mainhand,232,green,dps,merc,mod,232greenmod,36,Lethal Mod 56A,barrel,green
4395,192,Eternal Commander MK-11 Field Tech's Sniper Rifle,mainhand,232,green,dps,sniper,mod,232greenmod,36,Lethal Mod 56A,barrel,green
4396,200,Eternal Commander MK-11 Force-Master's Lightsaber,mainhand,232,green,dps,sorc,mod,232greenmod,36,Lethal Mod 56A,hilt,green
4397,232,Eternal Commander MK-11 Stalker's Saberstaff,mainhand,232,green,dps,sin,mod,232greenmod,36,Lethal Mod 56A,hilt,green
4398,234,Eternal Commander MK-11 Supercommando's Blaster Pistol,mainhand,232,green,tank,pt,mod,232greenmod,48,Warding Mod 56A,barrel,green
4399,235,Eternal Commander MK-11 Supercommando's Blaster Rifle,mainhand,232,green,tank,pt,mod,232greenmod,48,Warding Mod 56A,barrel,green
4400,250,Eternal Commander MK-11 Survivor's Saberstaff,mainhand,232,green,tank,sin,mod,232greenmod,48,Warding Mod 56A,hilt,green
4401,265,Eternal Commander MK-11 War Leader's Lightsaber,mainhand,232,green,tank,jugg,mod,232greenmod,48,Warding Mod 56A,hilt,green
4402,295,Eternal Commander MK-12 Eliminator's Assault Cannon,mainhand,234,blue,dps,merc,mod,234bluemod,60,Lethal Mod 52A,barrel,blue
4403,297,Eternal Commander MK-12 Eliminator's Blaster Pistol,mainhand,234,blue,dps,merc,mod,234bluemod,60,Lethal Mod 52A,barrel,blue
4404,298,Eternal Commander MK-12 Eliminator's Blaster Rifle,mainhand,234,blue,dps,merc,mod,234bluemod,60,Lethal Mod 52A,barrel,blue
4405,329,Eternal Commander MK-12 Field Tech's Sniper Rifle,mainhand,234,blue,dps,sniper,mod,234bluemod,60,Lethal Mod 52A,barrel,blue
4406,337,Eternal Commander MK-12 Force-Master's Lightsaber,mainhand,234,blue,dps,sorc,mod,234bluemod,60,Lethal Mod 52A,hilt,blue
4407,369,Eternal Commander MK-12 Stalker's Saberstaff,mainhand,234,blue,dps,sin,mod,234bluemod,60,Lethal Mod 52A,hilt,blue
4408,371,Eternal Commander MK-12 Supercommando's Blaster Pistol,mainhand,234,blue,tank,pt,mod,234bluemod,72,Warding Mod 52A,barrel,blue
4409,372,Eternal Commander MK-12 Supercommando's Blaster Rifle,mainhand,234,blue,tank,pt,mod,234bluemod,72,Warding Mod 52A,barrel,blue
